npi,org_pac_id,org_name,tier,endpoint,vendor,evidence
1881914604,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1881928901,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1881937340,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1881957009,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1881974988,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1881985695,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1881998375,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891007977,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891028304,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891043519,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891057295,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891063020,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891082764,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891084299,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891085338,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891086476,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891101929,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891108452,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891116729,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891130118,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891132718,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891137428,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891137915,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891158077,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891159380,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891172011,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891175972,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891182606,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891185724,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891221578,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891222394,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891226932,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891227658,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891229464,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891245791,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891255923,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891257770,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891279261,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891283537,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891284683,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891285201,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891286795,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891294666,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891312492,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891312633,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891316063,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891317764,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891324109,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891330569,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891331906,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891333175,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891336251,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891357422,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891363248,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891378220,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891398756,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891400636,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891407532,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891411955,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891427068,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891427118,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891436812,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891475646,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891674263,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891714507,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891719555,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891744918,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891745121,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891760740,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891761110,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891767380,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891768404,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891768420,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891768776,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891768818,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891768883,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891774824,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891780854,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891790648,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891792446,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891795001,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891796421,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891801866,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891809166,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891812178,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891885067,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891885661,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891921367,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891942454,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891944534,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891950598,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891951315,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891957817,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891972790,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1891982807,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1902006182,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1902007156,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1902017205,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1902031743,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1902032352,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1902043789,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1902067614,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1902069180,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1902099245,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1902109804,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1902119662,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1902123375,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1902148455,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1902149396,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1902192818,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
1902208838,8729990239,UNIVERSITY OF PITTSBURGH PHYSICIANS,alias,https://epic-fhir-prd.upmc.com/fhir-prd/api/fhir/r4,Epic,curated alias to 'UPMC': University of Pittsburgh Physicians is UPMC's employed physician group; UPMC publishes it 
