npi,name,state,pecos_provider_type,pecos_codes,pecos_resolved_nucc,nppes_nucc,nppes_lookup_url
1376069039,"MASCHIETTO, NICOLA",MA,PRACTITIONER - CARDIOVASCULAR DISEASE (CARDIOLOGY),14-06,207RC0000X,2080P0202X,https://npiregistry.cms.hhs.gov/provider-view/1376069039
1376071563,"RUGGIERO, MARGO",MA,PRACTITIONER - CLINICAL SOCIAL WORKER,14-80,1041C0700X,101YM0800X,https://npiregistry.cms.hhs.gov/provider-view/1376071563
1376072116,TAYLOR AND SULLIVAN PLASTIC SURGERY,MA,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",208200000X,https://npiregistry.cms.hhs.gov/provider-view/1376072116
1376073528,"MANZANO, GIOVANNA",MA,PRACTITIONER - NEUROLOGY,14-13,"2084A2900X,2084E0001X,2084N0400X,2084N0402X,2085N0700X",207R00000X,https://npiregistry.cms.hhs.gov/provider-view/1376073528
1376073551,"MOISA, ELA-ANAMARIA",MA,PRACTITIONER - HOSPITALIST,14-C6,208M00000X,390200000X,https://npiregistry.cms.hhs.gov/provider-view/1376073551
1376074021,"PFEFFER, MICHAEL",MA,PRACTITIONER - HEMATOLOGY,14-82,207RH0000X,390200000X,https://npiregistry.cms.hhs.gov/provider-view/1376074021
1376074690,"ZHAO, BIXIAO",MA,PRACTITIONER - GENERAL SURGERY,14-02,"204E00000X,204F00000X,207T00000X,207X00000X,207XP3100X+20",390200000X,https://npiregistry.cms.hhs.gov/provider-view/1376074690
1376075333,"KITTO, ALEXANDER",MA,PRACTITIONER - ORTHOPEDIC SURGERY,14-20,"207X00000X,207XP3100X,207XS0106X,207XS0114X,207XS0117X+3",390200000X,https://npiregistry.cms.hhs.gov/provider-view/1376075333
1376075572,"GAO, YUKUN",MA,PRACTITIONER - DIAGNOSTIC RADIOLOGY,14-30,"2085D0003X,2085P0229X,2085R0202X,2085R0205X,2085U0001X",390200000X,https://npiregistry.cms.hhs.gov/provider-view/1376075572
1376077552,"SPORTS MEDICINE NORTH ORTHOPAEDIC SURGERY, INC.",MA,DME SUPPLIER - PHYSICIAN - GENERAL PRACTICE,30-01,208D00000X,174400000X,https://npiregistry.cms.hhs.gov/provider-view/1376077552
1376078212,"MARTIN, BRADLEY",MA,ORDER AND REFERRING ONLY - INTERNAL MEDICINE,33-11,"207QB0505X,207R00000X,207RA0000X,207RA0001X,207RA0201X+21",390200000X,https://npiregistry.cms.hhs.gov/provider-view/1376078212
1376081992,"RICHARDSON, STEPHANIE",MA,PRACTITIONER - NURSE PRACTITIONER,14-50,"363L00000X,363LA2100X,363LA2200X,363LC0200X,363LC1500X+13",390200000X,https://npiregistry.cms.hhs.gov/provider-view/1376081992
1376085548,"MBURU-GERENA, CAROLYNE",MA,PRACTITIONER - NURSE PRACTITIONER,14-50,"363L00000X,363LA2100X,363LA2200X,363LC0200X,363LC1500X+13",163WG0000X,https://npiregistry.cms.hhs.gov/provider-view/1376085548
1376090613,"BERGER, JOEL",MA,PRACTITIONER - MENTAL HEALTH COUNSELOR,14-E2,"101YM0800X,101YP2500X",251S00000X,https://npiregistry.cms.hhs.gov/provider-view/1376090613
1376502070,HARBOR HEALTH SERVICES INC,MA,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC) | PART B SUPPLIER - CLINIC/GROUP PRACTICE,"00-04,12-70","193200000X,193400000X,207Y00000X,207YP0228X,207YS0012X+8",261QC1500X,https://npiregistry.cms.hhs.gov/provider-view/1376502070
1376502112,CHILDREN'S HOSPITAL PATHOLOGY FOUNDATION INC,MA,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",291U00000X,https://npiregistry.cms.hhs.gov/provider-view/1376502112
1376505669,"VESSIROPOULOS, GEORGIOS",MA,ORDER AND REFERRING ONLY - ORAL SURGERY,33-19,"1223S0112X,207WX0108X",1223G0001X,https://npiregistry.cms.hhs.gov/provider-view/1376505669
1376521666,"SALVADOR, ERIN",MA,PRACTITIONER - GERIATRIC MEDICINE,14-38,"207QG0300X,207RG0300X","207RH0002X,207V00000X",https://npiregistry.cms.hhs.gov/provider-view/1376521666
1376524926,"WANG, HELEN",MA,PRACTITIONER - HOSPITALIST,14-C6,208M00000X,207R00000X,https://npiregistry.cms.hhs.gov/provider-view/1376524926
1376525279,"BEARD, CRISTEN",MA,ORDER AND REFERRING ONLY - DENTIST,33-C5,"122300000X,1223G0001X",1223P0221X,https://npiregistry.cms.hhs.gov/provider-view/1376525279
1376526608,"GIZA, ANGELA",MA,PRACTITIONER - NURSE PRACTITIONER,14-50,"363L00000X,363LA2100X,363LA2200X,363LC0200X,363LC1500X+13",207Q00000X,https://npiregistry.cms.hhs.gov/provider-view/1376526608
1376527697,"BIERER, MICHAEL",MA,PRACTITIONER - ADDICTION MEDICINE,14-79,"207L00000X,207QA0401X,207RA0401X,2084A0401X",207R00000X,https://npiregistry.cms.hhs.gov/provider-view/1376527697
1376530089,"ALLIANCE HEALTH OF QUINCY, INC.",MA,PART A PROVIDER - SKILLED NURSING FACILITY,00-18,"207W00000X,207WX0009X,207WX0107X,207WX0109X,207WX0110X+2",314000000X,https://npiregistry.cms.hhs.gov/provider-view/1376530089
1376532853,BOSTON UNIVERSITY DERMATOLOGY INC,MA,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X","207N00000X,207ND0900X,207NP0225X",https://npiregistry.cms.hhs.gov/provider-view/1376532853
1376551382,"SINGH, AJAY",MA,PRACTITIONER - NEUROLOGY,14-13,"2084A2900X,2084E0001X,2084N0400X,2084N0402X,2085N0700X",207RN0300X,https://npiregistry.cms.hhs.gov/provider-view/1376551382
1376554097,"DEAN-DIAMOND, ELIZABETH",MA,PRACTITIONER - CLINICAL PSYCHOLOGIST,14-68,103TC0700X,101YM0800X,https://npiregistry.cms.hhs.gov/provider-view/1376554097
1376556969,"BASSETT, GARDNER",MA,ORDER AND REFERRING ONLY - OTHER (NON-PHYSICIAN),33-88,,122300000X,https://npiregistry.cms.hhs.gov/provider-view/1376556969
1376562371,"FRIEDMAN, PAMELA",MA,PRACTITIONER - CLINICAL PSYCHOLOGIST,14-68,103TC0700X,103T00000X,https://npiregistry.cms.hhs.gov/provider-view/1376562371
1376568857,ROBERT P. AUSTIN PH.D. P.C.,MA,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",103TP2701X,https://npiregistry.cms.hhs.gov/provider-view/1376568857
1376571380,BOSTON WEST CARDIOLOGY PC,MA,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",207RC0000X,https://npiregistry.cms.hhs.gov/provider-view/1376571380
1376574103,"MANET COMMUNITY HEALTH CENTER, INC.",MA,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),00-04,"207Y00000X,207YP0228X,207YS0012X,207YS0123X,207YX0007X+3",261QF0400X,https://npiregistry.cms.hhs.gov/provider-view/1376574103
1376581660,"CURRIER, PAUL",MA,PRACTITIONER - CRITICAL CARE (INTENSIVISTS),14-81,207RC0200X,207R00000X,https://npiregistry.cms.hhs.gov/provider-view/1376581660
1376586354,ASTHMA & ALLERGY PHYSICIANS LLC,MA,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",207KA0200X,https://npiregistry.cms.hhs.gov/provider-view/1376586354
1376594135,"BROWN, MAJ TURI",MA,PRACTITIONER - CLINICAL SOCIAL WORKER,14-80,1041C0700X,104100000X,https://npiregistry.cms.hhs.gov/provider-view/1376594135
1376597104,TOWN OF ACTON,MA,PART A PROVIDER - HOME HEALTH AGENCY,00-06,207RC0000X,251E00000X,https://npiregistry.cms.hhs.gov/provider-view/1376597104
1376597427,"HAJ DARWISH, YUSEF",MA,PRACTITIONER - INTERNAL MEDICINE,14-11,"207QB0505X,207R00000X,207RA0000X,207RA0001X,207RA0201X+21",207P00000X,https://npiregistry.cms.hhs.gov/provider-view/1376597427
1376598714,BILLINGS CLINIC,MA,DME SUPPLIER - PHYSICIAN - OPTOMETRIST | PART B SUPPLIER - CLINIC/GROUP PRACTICE,"12-70,30-41","152W00000X,152WC0802X,152WL0500X,152WP0200X,152WS0006X+7","207K00000X,207N00000X,207ND0101X,207Q00000X,207R00000X+10",https://npiregistry.cms.hhs.gov/provider-view/1376598714
