npi,name,state,pecos_provider_type,pecos_codes,pecos_resolved_nucc,nppes_nucc,nppes_lookup_url
1891162830,"SILVA-CANTILLO, RICHARD",PR,PRACTITIONER - CARDIAC ELECTROPHYSIOLOGY,14-21,207RC0001X,390200000X,https://npiregistry.cms.hhs.gov/provider-view/1891162830
1891177424,"VAZQUEZ ZUBILLAGA, LUIS ANTONIO",PR,PRACTITIONER - NEPHROLOGY,14-39,207RN0300X,390200000X,https://npiregistry.cms.hhs.gov/provider-view/1891177424
1891201414,DCO CORE LLC,PR,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",208D00000X,https://npiregistry.cms.hhs.gov/provider-view/1891201414
1891216313,"SANTIAGO PINTADO, ANNELISSE",PR,PRACTITIONER - PATHOLOGY,14-22,"207ZB0001X,207ZC0006X,207ZC0008X,207ZC0500X,207ZD0900X+11",390200000X,https://npiregistry.cms.hhs.gov/provider-view/1891216313
1891220273,"SANCHEZ-MONTIJO, JOSE",PR,PRACTITIONER - INTERNAL MEDICINE,14-11,"207QB0505X,207R00000X,207RA0000X,207RA0001X,207RA0201X+21",208D00000X,https://npiregistry.cms.hhs.gov/provider-view/1891220273
1891225587,QUIROPRACTICA FUNCIONAL,PR,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",111N00000X,https://npiregistry.cms.hhs.gov/provider-view/1891225587
1891248407,"FERNANDEZ LOCKWOOD, CAMILA",PR,PRACTITIONER - PSYCHIATRY,14-26,"2084P0301X,2084P0800X",390200000X,https://npiregistry.cms.hhs.gov/provider-view/1891248407
1891272233,"SANTIAGO, ADIANEZ",PR,PRACTITIONER - RHEUMATOLOGY,14-66,207RR0500X,207R00000X,https://npiregistry.cms.hhs.gov/provider-view/1891272233
1891280194,OPTOMETRY PHYSICIAN SERVICES PSC,PR,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",152W00000X,https://npiregistry.cms.hhs.gov/provider-view/1891280194
1891722989,INSIGHT MANAGEMENT GROUP INC,PR,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",261QR0200X,https://npiregistry.cms.hhs.gov/provider-view/1891722989
1891723243,"BORRERO LOPEZ, RAMON",PR,ORDER AND REFERRING ONLY - ORAL SURGERY,33-19,"1223S0112X,207WX0108X",1223G0001X,https://npiregistry.cms.hhs.gov/provider-view/1891723243
1891731675,"JIMENEZ VELEZ, AITSA",PR,PRACTITIONER - HEMATOLOGY/ONCOLOGY,14-83,207RH0003X,261QX0200X,https://npiregistry.cms.hhs.gov/provider-view/1891731675
1891734612,"RABELL VILCHES, VILMA",PR,PRACTITIONER - INTERNAL MEDICINE,14-11,"207QB0505X,207R00000X,207RA0000X,207RA0001X,207RA0201X+21",174400000X,https://npiregistry.cms.hhs.gov/provider-view/1891734612
1891736070,ARRAIZA RADIOLOGY PSC,PR,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X","2085R0202X,2085R0204X,2085U0001X,2471B0102X,2471M1202X+3",https://npiregistry.cms.hhs.gov/provider-view/1891736070
1891736997,"GARCIA RODRIGUEZ, CARLOS",PR,PRACTITIONER - PULMONARY DISEASE,14-29,207RP1001X,207RC0200X,https://npiregistry.cms.hhs.gov/provider-view/1891736997
